"middleUltrasonic","leftUltrasonic","rightUltrasonic","backUltrasonic","L0","L1","L2","xAccel","yAccel","zAccel","xGyro","yGyro","zGyro","xMag","yMag","zMag","servoAngle","state"
"4.0","7.0","8.0","42.0","1","1","1","112.0","-194.0","8589.0","-14.0","13.0","9.0","233.0","-313.0","-723.0","90","1"
"5.0","91.0","11.0","38.0","1","1","1","492.0","-220.0","8592.0","-38.0","-12.0","-38.0","228.0","-324.0","-716.0","90","1"
"11.0","14.0","14.0","34.0","1","1","1","242.0","-135.0","8525.0","-41.0","55.0","-114.0","233.0","-323.0","-721.0","90","1"
"16.0","18.0","70.0","28.0","1","1","1","168.0","-276.0","8619.0","-31.0","-23.0","-134.0","232.0","-320.0","-706.0","90","1"
"23.0","40.0","50.0","22.0","1","1","1","89.0","-259.0","8686.0","-19.0","73.0","-54.0","234.0","-320.0","-722.0","90","1"
"29.0","45.0","52.0","16.0","1","1","1","78.0","-184.0","8580.0","-28.0","70.0","-72.0","236.0","-314.0","-720.0","90","1"
"35.0","23.0","54.0","10.0","1","1","1","74.0","-318.0","8518.0","-8.0","44.0","-242.0","244.0","-316.0","-718.0","90","1"
"40.0","26.0","41.0","4.0","1","1","1","164.0","-202.0","8592.0","-13.0","10.0","14.0","255.0","-315.0","-721.0","90","2"
"59.0","38.0","32.0","4.0","1","1","1","293.0","-122.0","8630.0","-119.0","31.0","-3638.0","301.0","-317.0","-719.0","90","2"
"42.0","40.0","36.0","18.0","1","1","1","364.0","-359.0","8635.0","-131.0","-23.0","-4023.0","372.0","-286.0","-710.0","90","2"
"38.0","29.0","34.0","16.0","1","1","1","189.0","-233.0","8589.0","-12.0","17.0","11.0","394.0","-176.0","-712.0","90","0"
"37.0","29.0","34.0","18.0","1","1","1","-194.0","-170.0","8600.0","0.0","3.0","18.0","401.0","-175.0","-717.0","90","0"
"31.0","34.0","10.0","22.0","1","1","1","107.0","-114.0","8535.0","-7.0","-3.0","96.0","406.0","-174.0","-712.0","90","0"
"26.0","33.0","51.0","29.0","1","1","1","34.0","-73.0","8526.0","-9.0","-34.0","161.0","409.0","-179.0","-723.0","90","0"
"19.0","29.0","6.0","34.0","1","1","1","229.0","-180.0","8654.0","-29.0","-24.0","201.0","402.0","-178.0","-716.0","90","0"
"13.0","27.0","9.0","37.0","1","1","1","188.0","-161.0","8624.0","-30.0","-35.0","164.0","407.0","-181.0","-719.0","90","0"
"4.0","7.0","4.0","49.0","1","1","1","198.0","-213.0","8586.0","-14.0","18.0","11.0","401.0","-185.0","-709.0","90","3"
"4.0","20.0","4.0","49.0","1","1","1","220.0","-417.0","8663.0","45.0","-3.0","2813.0","390.0","-226.0","-714.0","90","3"
"8.0","42.0","3.0","70.0","1","1","1","296.0","-310.0","8602.0","58.0","-26.0","2579.0","367.0","-265.0","-715.0","90","3"
"20.0","41.0","5.0","70.0","1","1","1","233.0","-316.0","8627.0","67.0","-26.0","2647.0","324.0","-292.0","-712.0","90","3"
"23.0","51.0","18.0","3.0","1","1","1","198.0","-232.0","8613.0","61.0","-30.0","2336.0","271.0","-307.0","-711.0","90","3"
"40.0","88.0","18.0","3.0","1","1","1","115.0","-239.0","8603.0","-12.0","8.0","13.0","224.0","-306.0","-716.0","90","0"
"37.0","60.0","38.0","6.0","1","1","1","-229.0","-219.0","8608.0","1.0","16.0","-77.0","236.0","-308.0","-720.0","90","0"
"32.0","56.0","97.0","12.0","1","1","1","155.0","-263.0","8774.0","18.0","103.0","34.0","237.0","-315.0","-717.0","90","0"
"26.0","49.0","29.0","18.0","1","1","1","6.0","-108.0","8484.0","-12.0","-36.0","104.0","224.0","-324.0","-718.0","90","0"
"19.0","51.0","21.0","25.0","1","1","1","73.0","-230.0","8608.0","-8.0","62.0","109.0","219.0","-311.0","-711.0","90","0"
"13.0","46.0","14.0","31.0","1","1","1","66.0","-160.0","8465.0","-31.0","-50.0","226.0","218.0","-322.0","-718.0","90","0"
"7.0","45.0","7.0","37.0","1","1","1","124.0","-203.0","8648.0","30.0","39.0","164.0","223.0","-315.0","-721.0","90","0"
"25.0","39.0","28.0","17.0","1","1","1","249.0","-178.0","8581.0","-13.0","16.0","11.0","298.0","-30.0","-704.0","90","0"
"23.0","37.0","28.0","19.0","1","1","1","-180.0","-113.0","8545.0","-16.0","-9.0","45.0","299.0","-35.0","-715.0","90","0"
"18.0","34.0","37.0","24.0","1","1","1","128.0","-191.0","8586.0","-10.0","-30.0","8.0","292.0","-30.0","-708.0","90","0"
"12.0","33.0","35.0","30.0","1","1","1","261.0","-217.0","8566.0","-33.0","43.0","184.0","297.0","-41.0","-709.0","90","0"
"7.0","30.0","53.0","37.0","1","1","1","180.0","-227.0","8642.0","-20.0","88.0","237.0","303.0","-39.0","-711.0","90","0"
"3.0","29.0","52.0","41.0","1","1","1","180.0","-164.0","8591.0","-13.0","14.0","12.0","309.0","-37.0","-715.0","90","1"
"5.0","31.0","52.0","38.0","1","1","1","594.0","-129.0","8619.0","-29.0","12.0","-59.0","290.0","-46.0","-708.0","90","1"
"9.0","31.0","38.0","33.0","1","1","1","196.0","-128.0","8624.0","-15.0","49.0","-153.0","295.0","-39.0","-709.0","90","1"
"15.0","34.0","36.0","26.0","1","1","1","221.0","-182.0","8519.0","-25.0","21.0","-135.0","301.0","-37.0","-715.0","90","1"
"21.0","37.0","27.0","21.0","1","1","1","243.0","-118.0","8556.0","-40.0","-11.0","-77.0","287.0","-39.0","-715.0","90","1"
"27.0","40.0","30.0","14.0","1","1","1","243.0","-247.0","8656.0","-48.0","85.0","-258.0","290.0","-32.0","-706.0","90","1"
"34.0","34.0","33.0","9.0","1","1","1","201.0","-248.0","8601.0","-11.0","-35.0","-157.0","284.0","-32.0","-714.0","90","1"
"42.0","51.0","20.0","3.0","1","1","1","203.0","-190.0","8587.0","-14.0","17.0","11.0","290.0","-34.0","-718.0","90","2"
"51.0","40.0","25.0","4.0","1","1","1","296.0","107.0","8411.0","-127.0","18.0","-3341.0","236.0","-50.0","-706.0","90","2"
"21.0","42.0","16.0","8.0","1","1","1","412.0","-237.0","8693.0","-119.0","25.0","-3957.0","162.0","-74.0","-700.0","90","2"
"18.0","54.0","13.0","18.0","1","1","1","171.0","-124.0","8584.0","-14.0","18.0","12.0","119.0","-147.0","-701.0","90","3"
"18.0","41.0","17.0","10.0","1","1","1","219.0","-316.0","8634.0","83.0","-13.0","3256.0","138.0","-98.0","-700.0","90","3"
"54.0","41.0","18.0","63.0","1","1","1","448.0","-105.0","8656.0","112.0","-15.0","3887.0","189.0","-59.0","-709.0","90","3"
"41.0","50.0","51.0","3.0","1","1","1","192.0","-189.0","8588.0","-13.0","17.0","11.0","276.0","-20.0","-708.0","90","0"
"39.0","47.0","48.0","5.0","1","1","1","-27.0","-204.0","8588.0","3.0","-12.0","67.0","277.0","-27.0","-711.0","90","0"
"33.0","44.0","43.0","9.0","1","1","1","187.0","-265.0","8620.0","-4.0","58.0","138.0","282.0","-32.0","-708.0","90","0"
"28.0","41.0","30.0","16.0","1","1","1","242.0","-213.0","8668.0","14.0","-35.0","134.0","282.0","-26.0","-708.0","90","0"
"21.0","37.0","36.0","23.0","1","1","1","199.0","-209.0","8637.0","-18.0","3.0","15.0","279.0","-29.0","-713.0","90","0"
"14.0","33.0","34.0","28.0","1","1","1","340.0","-101.0","8622.0","17.0","11.0","126.0","286.0","-38.0","-714.0","90","0"
"6.0","34.0","51.0","37.0","1","1","1","205.0","-165.0","8592.0","-13.0","21.0","12.0","286.0","-36.0","-710.0","90","3"
"7.0","27.0","6.0","42.0","1","1","1","243.0","-207.0","8550.0","84.0","62.0","2673.0","333.0","-37.0","-707.0","90","3"
"11.0","22.0","5.0","42.0","1","1","1","324.0","-166.0","8626.0","74.0","-3.0","3327.0","384.0","-88.0","-718.0","90","3"
"27.0","23.0","77.0","26.0","1","1","1","243.0","-230.0","8605.0","-12.0","20.0","11.0","415.0","-143.0","-709.0","90","3"
"23.0","54.0","27.0","26.0","1","1","1","217.0","-221.0","8602.0","-14.0","18.0","11.0","414.0","-184.0","-734.0","90","0"
"21.0","46.0","23.0","30.0","1","1","1","-176.0","-209.0","8602.0","-11.0","-2.0","79.0","411.0","-189.0","-721.0","90","0"
"16.0","45.0","19.0","34.0","1","1","1","134.0","-188.0","8658.0","-26.0","-14.0","142.0","415.0","-187.0","-725.0","90","0"
"9.0","21.0","13.0","40.0","1","1","1","299.0","-203.0","8670.0","-22.0","6.0","83.0","407.0","-187.0","-723.0","90","0"
