"middleUltrasonic","leftUltrasonic","rightUltrasonic","backUltrasonic","L0","L1","L2","xAccel","yAccel","zAccel","xGyro","yGyro","zGyro","xMag","yMag","zMag","servoAngle","state"
"128.0","51.0","60.0","109.0","1","1","1","926.0","-174.0","8389.0","-387.0","42.0","-3908.0","125.0","-111.0","-785.0","90","2"
"51.0","11.0","85.0","8.0","1","1","1","726.0","-121.0","8548.0","-12.0","16.0","9.0","78.0","-174.0","-786.0","90","0"
"48.0","11.0","84.0","6.0","1","1","1","485.0","-125.0","8601.0","15.0","-75.0","358.0","74.0","-166.0","-770.0","90","0"
"42.0","10.0","86.0","6.0","1","1","1","653.0","-178.0","8515.0","32.0","42.0","326.0","88.0","-158.0","-772.0","90","0"
"36.0","9.0","86.0","9.0","1","1","1","646.0","-230.0","8533.0","34.0","-27.0","230.0","78.0","-172.0","-782.0","90","0"
"29.0","8.0","89.0","8.0","1","1","1","685.0","-126.0","8394.0","37.0","-119.0","490.0","76.0","-156.0","-770.0","90","0"
"20.0","7.0","82.0","40.0","1","1","1","775.0","-137.0","8535.0","-14.0","14.0","11.0","81.0","-147.0","-795.0","90","2"
"20.0","7.0","88.0","39.0","1","1","1","936.0","-144.0","8618.0","-357.0","-8.0","-3278.0","67.0","-195.0","-781.0","90","2"
"27.0","55.0","68.0","42.0","1","1","1","759.0","-135.0","8548.0","-13.0","20.0","11.0","77.0","-263.0","-781.0","90","0"
"23.0","57.0","67.0","43.0","1","1","1","453.0","-191.0","8590.0","5.0","54.0","310.0","67.0","-263.0","-781.0","90","0"
"100.0","18.0","80.0","50.0","1","1","1","647.0","-277.0","8612.0","29.0","-1.0","201.0","69.0","-267.0","-783.0","90","0"
"7.0","23.0","63.0","51.0","1","1","1","752.0","-115.0","8540.0","-13.0","14.0","12.0","62.0","-258.0","-772.0","90","3"
"4.0","18.0","76.0","8.0","1","1","1","1041.0","-293.0","8529.0","504.0","-48.0","5347.0","53.0","-189.0","-779.0","90","3"
"19.0","65.0","111.0","84.0","1","1","1","1397.0","-302.0","8446.0","708.0","56.0","7087.0","159.0","-69.0","-779.0","90","3"
"87.0","57.0","124.0","56.0","1","1","1","1360.0","-476.0","8418.0","772.0","55.0","6937.0","313.0","-107.0","-805.0","90","3"
"51.0","73.0","16.0","10.0","1","1","1","1104.0","-192.0","8520.0","548.0","-88.0","5218.0","340.0","-228.0","-806.0","90","3"
"56.0","45.0","74.0","95.0","1","1","1","733.0","-183.0","8568.0","-14.0","19.0","7.0","300.0","-306.0","-808.0","90","0"
"95.0","47.0","74.0","17.0","1","1","1","482.0","-170.0","8637.0","-22.0","46.0","-130.0","296.0","-316.0","-812.0","90","0"
"88.0","47.0","85.0","22.0","1","1","1","695.0","-274.0","8527.0","-46.0","17.0","-69.0","290.0","-300.0","-810.0","90","0"
"82.0","53.0","51.0","30.0","1","1","1","836.0","-164.0","8568.0","-39.0","62.0","-50.0","309.0","-309.0","-819.0","90","0"
"79.0","63.0","49.0","36.0","1","1","1","821.0","-172.0","8560.0","15.0","25.0","-80.0","301.0","-307.0","-815.0","90","0"
"71.0","60.0","46.0","59.0","1","1","1","771.0","-230.0","8497.0","-20.0","39.0","57.0","294.0","-300.0","-808.0","90","0"
"66.0","56.0","48.0","49.0","1","1","1","789.0","-253.0","8455.0","3.0","87.0","-53.0","289.0","-295.0","-803.0","90","0"
"71.0","54.0","49.0","32.0","1","1","1","716.0","-307.0","8417.0","-47.0","-9.0","201.0","297.0","-301.0","-805.0","90","0"
"72.0","53.0","70.0","16.0","1","1","1","692.0","-233.0","8541.0","-15.0","19.0","16.0","291.0","-271.0","-795.0","90","3"
"50.0","61.0","5.0","52.0","1","1","1","785.0","-358.0","8550.0","405.0","14.0","3918.0","253.0","-307.0","-797.0","90","3"
"44.0","59.0","6.0","49.0","1","1","1","705.0","-184.0","8539.0","-13.0","16.0","14.0","176.0","-320.0","-800.0","90","0"
"42.0","59.0","6.0","51.0","1","1","1","263.0","-126.0","8515.0","-14.0","19.0","58.0","168.0","-328.0","-800.0","90","0"
"36.0","58.0","7.0","59.0","1","1","1","558.0","-149.0","8501.0","-30.0","45.0","11.0","173.0","-325.0","-803.0","90","0"
"30.0","58.0","8.0","65.0","1","1","1","748.0","-150.0","8586.0","0.0","45.0","-22.0","169.0","-333.0","-799.0","90","0"
"22.0","56.0","9.0","72.0","1","1","1","737.0","-138.0","8461.0","-18.0","-9.0","38.0","165.0","-331.0","-793.0","90","0"
"14.0","55.0","9.0","78.0","1","1","1","645.0","-218.0","8537.0","-26.0","-36.0","108.0","165.0","-339.0","-799.0","90","0"
"5.0","54.0","11.0","89.0","1","1","1","764.0","-187.0","8536.0","-13.0","14.0","10.0","159.0","-333.0","-787.0","90","3"
"8.0","55.0","17.0","89.0","1","1","1","1002.0","-228.0","8555.0","496.0","29.0","4328.0","107.0","-301.0","-773.0","90","3"
"49.0","66.0","9.0","11.0","1","1","1","1139.0","-39.0","8536.0","545.0","101.0","5433.0","68.0","-226.0","-772.0","90","3"
"104.0","90.0","35.0","14.0","1","1","1","790.0","-128.0","8532.0","-12.0","18.0","12.0","118.0","-108.0","-776.0","90","0"
"102.0","93.0","28.0","21.0","1","1","1","620.0","17.0","8534.0","114.0","-29.0","49.0","118.0","-112.0","-782.0","90","0"
"96.0","74.0","26.0","21.0","1","1","1","726.0","82.0","8504.0","2.0","59.0","46.0","121.0","-111.0","-783.0","90","0"
"89.0","73.0","49.0","28.0","1","1","1","849.0","-143.0","8569.0","25.0","3.0","207.0","117.0","-105.0","-779.0","90","0"
"83.0","47.0","50.0","35.0","1","1","1","794.0","-175.0","8544.0","59.0","52.0","119.0","133.0","-97.0","-779.0","90","0"
"75.0","54.0","63.0","50.0","1","1","1","832.0","-124.0","8538.0","21.0","51.0","161.0","128.0","-100.0","-784.0","90","0"
"69.0","49.0","62.0","43.0","1","1","1","845.0","-182.0","8499.0","10.0","-43.0","102.0","131.0","-99.0","-775.0","90","0"
"60.0","53.0","62.0","36.0","1","1","1","725.0","-216.0","8564.0","43.0","-68.0","169.0","138.0","-100.0","-780.0","90","0"
"55.0","55.0","102.0","60.0","1","1","1","920.0","-101.0","8588.0","-18.0","84.0","256.0","139.0","-97.0","-777.0","90","0"
"105.0","74.0","105.0","64.0","1","1","1","787.0","-186.0","8518.0","39.0","5.0","171.0","146.0","-100.0","-780.0","90","0"
"41.0","38.0","6.0","58.0","1","1","1","815.0","-112.0","8547.0","-13.0","19.0","15.0","138.0","-86.0","-786.0","90","3"
"34.0","60.0","5.0","57.0","1","1","1","897.0","-405.0","8469.0","423.0","-4.0","4515.0","220.0","-74.0","-782.0","90","3"
"69.0","63.0","39.0","70.0","1","1","1","829.0","-188.0","8533.0","-14.0","15.0","14.0","316.0","-138.0","-800.0","90","0"
"65.0","78.0","39.0","83.0","1","1","1","534.0","-164.0","8536.0","3.0","13.0","8.0","322.0","-134.0","-806.0","90","0"
"54.0","62.0","38.0","38.0","1","1","1","672.0","-185.0","8497.0","24.0","-20.0","-58.0","324.0","-138.0","-810.0","90","0"
"53.0","59.0","37.0","47.0","1","1","1","825.0","-230.0","8578.0","-13.0","42.0","146.0","328.0","-148.0","-812.0","90","0"
"46.0","63.0","36.0","54.0","1","1","1","850.0","-188.0","8552.0","26.0","-3.0","100.0","323.0","-149.0","-809.0","90","0"
"39.0","69.0","55.0","61.0","1","1","1","947.0","-76.0","8481.0","6.0","-35.0","82.0","329.0","-147.0","-809.0","90","0"
"31.0","74.0","52.0","36.0","1","1","1","851.0","-82.0","8541.0","5.0","75.0","48.0","330.0","-148.0","-816.0","90","0"
"24.0","44.0","77.0","47.0","1","1","1","772.0","-193.0","8538.0","-11.0","16.0","18.0","347.0","-143.0","-801.0","90","3"
"19.0","91.0","6.0","42.0","1","1","1","924.0","-218.0","8459.0","427.0","-19.0","4353.0","348.0","-208.0","-800.0","90","3"
"22.0","72.0","33.0","43.0","1","1","1","886.0","-373.0","8490.0","479.0","26.0","4573.0","315.0","-289.0","-803.0","90","3"
"93.0","48.0","26.0","8.0","1","1","1","786.0","-185.0","8568.0","-15.0","14.0","8.0","248.0","-336.0","-800.0","90","0"
"91.0","50.0","22.0","79.0","1","1","1","421.0","-186.0","8528.0","-29.0","9.0","-159.0","251.0","-347.0","-813.0","90","0"
"84.0","54.0","103.0","101.0","1","1","1","742.0","-150.0","8672.0","-18.0","56.0","-238.0","255.0","-331.0","-809.0","90","0"
"77.0","60.0","14.0","25.0","1","1","1","772.0","-136.0","8584.0","-27.0","58.0","-90.0","252.0","-318.0","-804.0","90","0"
"69.0","68.0","10.0","65.0","1","1","1","762.0","-209.0","8539.0","-14.0","14.0","12.0","244.0","-300.0","-796.0","90","3"
"64.0","61.0","4.0","28.0","1","1","1","746.0","-355.0","8543.0","388.0","69.0","3740.0","195.0","-325.0","-789.0","90","3"
"63.0","7.0","12.0","30.0","1","1","1","962.0","-67.0","8546.0","384.0","27.0","3919.0","138.0","-302.0","-784.0","90","3"
"73.0","36.0","70.0","13.0","1","1","1","703.0","-136.0","8550.0","-13.0","15.0","16.0","88.0","-254.0","-782.0","90","0"
"86.0","38.0","69.0","15.0","1","1","1","326.0","-133.0","8517.0","-15.0","12.0","13.0","92.0","-262.0","-784.0","90","0"
"53.0","55.0","64.0","20.0","1","1","1","617.0","-92.0","8544.0","-15.0","19.0","-53.0","94.0","-274.0","-782.0","90","0"
"47.0","58.0","64.0","47.0","1","1","1","678.0","1.0","8536.0","-17.0","62.0","-70.0","88.0","-270.0","-784.0","90","0"
"65.0","71.0","61.0","54.0","1","1","1","776.0","-279.0","8592.0","-54.0","37.0","-73.0","89.0","-275.0","-789.0","90","0"
"37.0","102.0","63.0","35.0","1","1","1","720.0","-22.0","8632.0","-36.0","-10.0","-39.0","82.0","-282.0","-780.0","90","0"
"65.0","70.0","50.0","40.0","1","1","1","703.0","-57.0","8604.0","-10.0","36.0","-19.0","88.0","-282.0","-784.0","90","0"
"47.0","69.0","47.0","49.0","1","1","1","828.0","-74.0","8463.0","-33.0","35.0","-141.0","91.0","-285.0","-789.0","90","0"
"49.0","73.0","62.0","50.0","1","1","1","804.0","-59.0","8414.0","1.0","93.0","-51.0","83.0","-285.0","-783.0","90","0"
"40.0","58.0","67.0","90.0","1","1","1","735.0","-96.0","8574.0","-13.0","18.0","9.0","79.0","-303.0","-791.0","90","2"
"20.0","12.0","57.0","71.0","1","1","1","977.0","-186.0","8550.0","-487.0","-28.0","-4523.0","139.0","-335.0","-789.0","90","2"
"23.0","7.0","53.0","74.0","1","1","1","734.0","-222.0","8556.0","-15.0","15.0","11.0","264.0","-336.0","-808.0","90","0"
"20.0","8.0","51.0","51.0","1","1","1","541.0","-236.0","8540.0","13.0","-22.0","27.0","253.0","-339.0","-797.0","90","0"
"55.0","8.0","48.0","54.0","1","1","1","621.0","-244.0","8567.0","23.0","23.0","3.0","262.0","-334.0","-798.0","90","0"
"9.0","8.0","45.0","39.0","1","1","1","838.0","-152.0","8531.0","-13.0","16.0","11.0","259.0","-337.0","-811.0","90","2"
"41.0","8.0","67.0","23.0","1","1","1","1026.0","77.0","8466.0","-446.0","20.0","-4078.0","305.0","-307.0","-823.0","90","2"
"38.0","10.0","85.0","20.0","1","1","1","1124.0","-203.0","8558.0","-532.0","101.0","-4913.0","348.0","-222.0","-830.0","90","2"
"68.0","45.0","79.0","23.0","1","1","1","753.0","-147.0","8555.0","-12.0","16.0","14.0","290.0","-114.0","-812.0","90","0"
"93.0","43.0","83.0","13.0","1","1","1","513.0","-165.0","8581.0","-30.0","-20.0","129.0","300.0","-110.0","-808.0","90","0"
"92.0","40.0","84.0","18.0","1","1","1","778.0","-191.0","8621.0","-27.0","-34.0","89.0","294.0","-106.0","-806.0","90","0"
"78.0","36.0","81.0","25.0","1","1","1","725.0","-219.0","8558.0","-12.0","-78.0","54.0","299.0","-113.0","-809.0","90","0"
"69.0","32.0","76.0","32.0","1","1","1","801.0","-358.0","8419.0","-8.0","7.0","300.0","298.0","-114.0","-802.0","90","0"
"61.0","29.0","73.0","41.0","1","1","1","759.0","-303.0","8478.0","-6.0","-6.0","77.0","298.0","-124.0","-808.0","90","0"
"53.0","56.0","71.0","46.0","1","1","1","939.0","-254.0","8543.0","-34.0","43.0","120.0","296.0","-116.0","-814.0","90","0"
"47.0","67.0","58.0","53.0","1","1","1","887.0","-189.0","8455.0","15.0","50.0","57.0","303.0","-125.0","-809.0","90","0"
"42.0","90.0","70.0","40.0","1","1","1","875.0","-369.0","8563.0","29.0","22.0","67.0","305.0","-133.0","-807.0","90","0"
"95.0","78.0","47.0","66.0","1","1","1","948.0","-253.0","8623.0","-18.0","2.0","211.0","307.0","-143.0","-805.0","90","0"
"89.0","12.0","72.0","76.0","1","1","1","822.0","-91.0","8559.0","-31.0","22.0","-9.0","313.0","-157.0","-815.0","90","2"
"26.0","6.0","63.0","71.0","1","1","1","853.0","205.0","8546.0","-390.0","-19.0","-3417.0","295.0","-127.0","-811.0","90","2"
"26.0","6.0","58.0","71.0","1","1","1","782.0","-104.0","8566.0","-15.0","20.0","12.0","219.0","-93.0","-785.0","90","0"
"21.0","6.0","60.0","73.0","1","1","1","359.0","-137.0","8522.0","40.0","-28.0","202.0","214.0","-84.0","-788.0","90","0"
"16.0","7.0","58.0","78.0","1","1","1","683.0","-174.0","8577.0","29.0","50.0","392.0","228.0","-82.0","-794.0","90","0"
"7.0","7.0","58.0","86.0","1","1","1","798.0","-108.0","8545.0","-15.0","16.0","11.0","238.0","-82.0","-796.0","90","2"
"9.0","11.0","58.0","27.0","1","1","1","899.0","-108.0","8597.0","-328.0","-12.0","-3118.0","187.0","-85.0","-787.0","90","2"
"118.0","19.0","86.0","10.0","1","1","1","911.0","-265.0","8520.0","-371.0","5.0","-3110.0","137.0","-109.0","-787.0","90","2"
"55.0","13.0","83.0","5.0","1","1","1","729.0","-120.0","8544.0","-14.0","15.0","14.0","86.0","-158.0","-772.0","90","0"
"53.0","13.0","83.0","8.0","1","1","1","353.0","-225.0","8521.0","2.0","-37.0","308.0","85.0","-151.0","-779.0","90","0"
"47.0","12.0","85.0","14.0","1","1","1","638.0","-35.0","8624.0","3.0","15.0","329.0","86.0","-146.0","-768.0","90","0"
"40.0","11.0","84.0","21.0","1","1","1","789.0","-169.0","8603.0","5.0","31.0","308.0","88.0","-144.0","-772.0","90","0"
"33.0","9.0","86.0","29.0","1","1","1","739.0","-103.0","8557.0","-15.0","21.0","10.0","87.0","-155.0","-781.0","90","2"
"31.0","9.0","85.0","28.0","1","1","1","880.0","-67.0","8623.0","-358.0","6.0","-3336.0","77.0","-189.0","-785.0","90","2"
"35.0","15.0","87.0","28.0","1","1","1","1005.0","-219.0","8434.0","-405.0","52.0","-3900.0","71.0","-255.0","-787.0","90","2"
"71.0","41.0","50.0","8.0","1","1","1","739.0","-197.0","8561.0","-13.0","19.0","13.0","119.0","-317.0","-793.0","90","0"
"67.0","39.0","86.0","13.0","1","1","1","399.0","-184.0","8602.0","11.0","-12.0","-53.0","123.0","-315.0","-801.0","90","0"
"61.0","33.0","39.0","19.0","1","1","1","666.0","-235.0","8575.0","12.0","53.0","-81.0","126.0","-316.0","-782.0","90","0"
"64.0","31.0","38.0","26.0","1","1","1","842.0","-37.0","8511.0","-26.0","16.0","110.0","128.0","-326.0","-794.0","90","0"
"58.0","29.0","80.0","35.0","1","1","1","790.0","-113.0","8552.0","-32.0","13.0","-58.0","120.0","-326.0","-800.0","90","0"
"52.0","24.0","75.0","43.0","1","1","1","749.0","-26.0","8449.0","25.0","44.0","-7.0","123.0","-331.0","-789.0","90","0"
"43.0","21.0","48.0","50.0","1","1","1","736.0","-131.0","8534.0","-33.0","-17.0","115.0","124.0","-324.0","-788.0","90","0"
"37.0","18.0","51.0","56.0","1","1","1","738.0","-91.0","8557.0","-40.0","42.0","111.0","125.0","-323.0","-789.0","90","0"
"30.0","14.0","54.0","65.0","1","1","1","725.0","3.0","8493.0","-21.0","43.0","221.0","122.0","-332.0","-788.0","90","0"
"21.0","10.0","59.0","72.0","1","1","1","648.0","-65.0","8493.0","21.0","-51.0","28.0","124.0","-324.0","-796.0","90","0"
"12.0","6.0","63.0","82.0","1","1","1","771.0","-136.0","8542.0","-14.0","14.0","12.0","111.0","-335.0","-787.0","90","2"
"11.0","6.0","57.0","80.0","1","1","1","903.0","84.0","8459.0","-462.0","-23.0","-3984.0","173.0","-345.0","-801.0","90","2"
"16.0","28.0","61.0","59.0","1","1","1","959.0","-527.0","8626.0","-480.0","5.0","-4257.0","266.0","-344.0","-818.0","90","2"
"54.0","15.0","79.0","5.0","1","1","1","920.0","-135.0","8611.0","-483.0","25.0","-4188.0","325.0","-291.0","-815.0","90","2"
"55.0","20.0","76.0","6.0","1","1","1","1151.0","-244.0","8536.0","-514.0","32.0","-4673.0","345.0","-191.0","-819.0","90","2"
"76.0","60.0","8.0","15.0","1","1","1","837.0","-150.0","8520.0","-15.0","14.0","12.0","288.0","-94.0","-802.0","90","0"
"75.0","59.0","10.0","19.0","1","1","1","517.0","-209.0","8520.0","-3.0","-38.0","96.0","290.0","-94.0","-790.0","90","0"
"68.0","55.0","103.0","26.0","1","1","1","861.0","-195.0","8610.0","38.0","15.0","98.0","296.0","-104.0","-798.0","90","0"
"61.0","52.0","112.0","33.0","1","1","1","740.0","-237.0","8520.0","-20.0","9.0","153.0","298.0","-110.0","-802.0","90","0"
"72.0","48.0","109.0","40.0","1","1","1","798.0","-102.0","8583.0","-17.0","15.0","225.0","295.0","-103.0","-809.0","90","0"
"63.0","74.0","56.0","49.0","1","1","1","760.0","-223.0","8497.0","18.0","25.0","197.0","298.0","-108.0","-806.0","90","0"
"55.0","43.0","52.0","54.0","1","1","1","820.0","-87.0","8546.0","26.0","26.0","203.0","306.0","-114.0","-812.0","90","0"
"49.0","60.0","51.0","46.0","1","1","1","921.0","-139.0","8641.0","36.0","-48.0","199.0","300.0","-112.0","-806.0","90","0"
"43.0","65.0","48.0","42.0","1","1","1","843.0","-199.0","8425.0","17.0","37.0","126.0","301.0","-121.0","-803.0","90","0"
"35.0","32.0","52.0","66.0","1","1","1","808.0","-171.0","8505.0","-2.0","41.0","221.0","306.0","-122.0","-814.0","90","0"
"28.0","76.0","50.0","37.0","1","1","1","933.0","-216.0","8561.0","29.0","-61.0","195.0","315.0","-125.0","-807.0","90","0"
"16.0","18.0","80.0","52.0","1","1","1","802.0","-120.0","8537.0","-13.0","15.0","11.0","309.0","-143.0","-823.0","90","2"
"4.0","14.0","52.0","88.0","1","1","1","1103.0","-105.0","8640.0","-323.0","53.0","-3048.0","288.0","-104.0","-804.0","90","2"
"4.0","16.0","48.0","90.0","1","1","1","939.0","-101.0","8414.0","-459.0","-12.0","-4498.0","197.0","-79.0","-801.0","90","2"
"51.0","119.0","78.0","93.0","1","1","1","1063.0","-309.0","8502.0","-453.0","18.0","-4260.0","122.0","-124.0","-782.0","90","2"
"46.0","10.0","87.0","5.0","1","1","1","711.0","-128.0","8557.0","-14.0","15.0","10.0","68.0","-180.0","-774.0","90","0"
"43.0","10.0","85.0","6.0","1","1","1","438.0","-166.0","8495.0","16.0","-8.0","209.0","67.0","-187.0","-777.0","90","0"
"37.0","10.0","85.0","22.0","1","1","1","659.0","-232.0","8509.0","15.0","6.0","289.0","74.0","-176.0","-780.0","90","0"
"30.0","9.0","85.0","8.0","1","1","1","726.0","-266.0","8518.0","1.0","-45.0","499.0","73.0","-171.0","-785.0","90","0"
"23.0","9.0","86.0","36.0","1","1","1","758.0","-226.0","8607.0","49.0","50.0","367.0","65.0","-165.0","-779.0","90","0"
"16.0","8.0","87.0","44.0","1","1","1","850.0","-263.0","8584.0","38.0","73.0","339.0","79.0","-165.0","-775.0","90","0"
"7.0","6.0","88.0","54.0","1","1","1","781.0","-145.0","8548.0","-14.0","22.0","9.0","92.0","-130.0","-790.0","90","2"
"7.0","6.0","88.0","52.0","1","1","1","950.0","-202.0","8642.0","-320.0","25.0","-3096.0","65.0","-181.0","-785.0","90","2"
"11.0","17.0","74.0","38.0","1","1","1","837.0","-159.0","8487.0","-363.0","10.0","-3585.0","61.0","-253.0","-783.0","90","2"
"85.0","14.0","56.0","6.0","1","1","1","744.0","-151.0","8540.0","-13.0","17.0","14.0","111.0","-309.0","-795.0","90","0"
"82.0","13.0","63.0","9.0","1","1","1","426.0","-110.0","8549.0","7.0","-16.0","97.0","110.0","-312.0","-786.0","90","0"
"86.0","9.0","85.0","17.0","1","1","1","711.0","-240.0","8631.0","-14.0","57.0","372.0","92.0","-316.0","-788.0","90","0"
"78.0","6.0","101.0","25.0","1","1","1","712.0","-97.0","8557.0","-17.0","19.0","8.0","104.0","-326.0","-802.0","90","2"
"33.0","4.0","51.0","21.0","1","1","1","811.0","-2.0","8538.0","-300.0","56.0","-2867.0","141.0","-343.0","-801.0","90","2"
"70.0","6.0","60.0","21.0","1","1","1","769.0","-39.0","8468.0","-384.0","38.0","-3419.0","201.0","-357.0","-803.0","90","2"
"73.0","83.0","64.0","27.0","1","1","1","713.0","-182.0","8579.0","-13.0","28.0","11.0","268.0","-334.0","-806.0","90","0"
"82.0","85.0","58.0","27.0","1","1","1","402.0","-121.0","8557.0","-27.0","-21.0","280.0","261.0","-343.0","-809.0","90","0"
"62.0","106.0","54.0","34.0","1","1","1","682.0","-232.0","8600.0","9.0","-94.0","215.0","260.0","-322.0","-810.0","90","0"
"65.0","74.0","103.0","44.0","1","1","1","908.0","-375.0","8568.0","-18.0","135.0","264.0","246.0","-330.0","-810.0","90","0"
"48.0","23.0","46.0","48.0","1","1","1","865.0","-296.0","8603.0","19.0","52.0","229.0","243.0","-341.0","-801.0","90","0"
"42.0","40.0","43.0","55.0","1","1","1","807.0","-38.0","8508.0","11.0","-3.0","148.0","254.0","-350.0","-802.0","90","0"
"39.0","41.0","40.0","52.0","1","1","1","660.0","-93.0","8491.0","34.0","-42.0","126.0","250.0","-342.0","-804.0","90","0"
"28.0","34.0","8.0","33.0","1","1","1","808.0","-138.0","8582.0","-4.0","-11.0","51.0","250.0","-340.0","-806.0","90","0"
"21.0","40.0","31.0","71.0","1","1","1","709.0","-169.0","8517.0","-3.0","-21.0","133.0","246.0","-348.0","-816.0","90","0"
"13.0","44.0","25.0","79.0","1","1","1","768.0","-131.0","8535.0","-13.0","16.0","14.0","243.0","-351.0","-793.0","90","2"
"28.0","15.0","107.0","43.0","1","1","1","938.0","-167.0","8602.0","-502.0","-20.0","-4349.0","295.0","-325.0","-815.0","90","2"
"26.0","14.0","81.0","38.0","1","1","1","1085.0","-286.0","8477.0","-602.0","52.0","-5217.0","340.0","-240.0","-814.0","90","2"
"89.0","27.0","91.0","16.0","1","1","1","781.0","-163.0","8532.0","-15.0","15.0","14.0","306.0","-114.0","-810.0","90","0"
"84.0","26.0","77.0","18.0","1","1","1","420.0","-179.0","8508.0","-21.0","-20.0","172.0","302.0","-116.0","-800.0","90","0"
"78.0","40.0","89.0","25.0","1","1","1","684.0","-218.0","8499.0","38.0","-16.0","-25.0","312.0","-116.0","-808.0","90","0"
"72.0","18.0","93.0","31.0","1","1","1","843.0","-42.0","8706.0","32.0","-47.0","116.0","296.0","-124.0","-812.0","90","0"
"100.0","67.0","58.0","41.0","1","1","1","810.0","-211.0","8560.0","-38.0","-48.0","180.0","296.0","-134.0","-816.0","90","0"
"12.0","62.0","60.0","47.0","1","1","1","805.0","-121.0","8543.0","-18.0","21.0","4.0","281.0","-149.0","-821.0","90","2"
"51.0","4.0","62.0","43.0","1","1","1","1075.0","-180.0","8614.0","-410.0","43.0","-3961.0","258.0","-112.0","-812.0","90","2"
"51.0","6.0","58.0","45.0","1","1","1","1017.0","-248.0","8530.0","-428.0","40.0","-4037.0","181.0","-109.0","-793.0","90","2"
"67.0","19.0","81.0","72.0","1","1","1","765.0","-84.0","8542.0","-12.0","19.0","13.0","119.0","-133.0","-785.0","90","0"
"82.0","58.0","79.0","74.0","1","1","1","320.0","-110.0","8515.0","27.0","-32.0","123.0","121.0","-121.0","-783.0","90","0"
"101.0","53.0","76.0","73.0","1","1","1","737.0","-65.0","8565.0","-27.0","-39.0","168.0","123.0","-125.0","-785.0","90","0"
"66.0","49.0","74.0","61.0","1","1","1","701.0","6.0","8453.0","-5.0","79.0","238.0","122.0","-118.0","-772.0","90","0"
"58.0","50.0","75.0","41.0","1","1","1","887.0","-131.0","8511.0","-18.0","27.0","237.0","123.0","-109.0","-777.0","90","0"
"50.0","49.0","64.0","28.0","1","1","1","930.0","-100.0","8558.0","9.0","18.0","175.0","135.0","-105.0","-777.0","90","0"
"44.0","50.0","51.0","43.0","1","1","1","806.0","-194.0","8609.0","-12.0","17.0","279.0","140.0","-104.0","-778.0","90","0"
"113.0","53.0","68.0","89.0","1","1","1","807.0","-131.0","8502.0","12.0","-55.0","182.0","137.0","-97.0","-779.0","90","0"
"28.0","43.0","104.0","73.0","1","1","1","884.0","-161.0","8515.0","60.0","149.0","282.0","145.0","-85.0","-787.0","90","0"
"108.0","56.0","107.0","84.0","1","1","1","863.0","-69.0","8457.0","-2.0","-50.0","305.0","147.0","-95.0","-787.0","90","0"
"6.0","60.0","59.0","60.0","1","1","1","784.0","-168.0","8523.0","-16.0","18.0","12.0","151.0","-99.0","-803.0","90","2"
"10.0","10.0","103.0","87.0","1","1","1","937.0","-317.0","8648.0","-317.0","13.0","-3366.0","131.0","-103.0","-789.0","90","2"
"6.0","8.0","87.0","53.0","1","1","1","785.0","-137.0","8529.0","-13.0","14.0","10.0","73.0","-181.0","-773.0","90","1"
"9.0","8.0","85.0","49.0","1","1","1","1187.0","-182.0","8535.0","-1.0","36.0","188.0","74.0","-172.0","-782.0","90","1"
"18.0","8.0","85.0","41.0","1","1","1","771.0","-128.0","8539.0","-14.0","18.0","13.0","70.0","-170.0","-788.0","90","2"
"19.0","10.0","84.0","41.0","1","1","1","871.0","-111.0","8581.0","-371.0","-1.0","-3120.0","72.0","-222.0","-786.0","90","2"
"86.0","30.0","93.0","13.0","1","1","1","751.0","-137.0","8555.0","-13.0","17.0","14.0","86.0","-284.0","-780.0","90","0"
"85.0","28.0","96.0","84.0","1","1","1","424.0","-201.0","8642.0","-5.0","-15.0","129.0","74.0","-276.0","-786.0","90","0"
"89.0","29.0","96.0","25.0","1","1","1","642.0","-95.0","8527.0","-8.0","-40.0","156.0","78.0","-288.0","-778.0","90","0"
"93.0","59.0","69.0","44.0","1","1","1","732.0","-100.0","8560.0","-16.0","20.0","9.0","72.0","-294.0","-788.0","90","2"
"74.0","12.0","60.0","21.0","1","1","1","896.0","-106.0","8516.0","-437.0","-15.0","-3660.0","119.0","-331.0","-803.0","90","2"
"69.0","13.0","53.0","20.0","1","1","1","714.0","-170.0","8569.0","-15.0","21.0","11.0","208.0","-350.0","-796.0","90","0"
"65.0","13.0","52.0","24.0","1","1","1","341.0","-239.0","8546.0","3.0","-8.0","61.0","204.0","-340.0","-804.0","90","0"
"57.0","14.0","52.0","31.0","1","1","1","544.0","-191.0","8555.0","-15.0","-49.0","181.0","198.0","-336.0","-792.0","90","0"
"50.0","15.0","50.0","40.0","1","1","1","732.0","-205.0","8490.0","-19.0","56.0","183.0","205.0","-339.0","-797.0","90","0"
"42.0","16.0","48.0","47.0","1","1","1","819.0","-345.0","8524.0","9.0","45.0","24.0","204.0","-350.0","-798.0","90","0"
"34.0","17.0","47.0","54.0","1","1","1","813.0","-237.0","8547.0","30.0","28.0","91.0","196.0","-346.0","-794.0","90","0"
"27.0","19.0","46.0","62.0","1","1","1","735.0","-163.0","8514.0","-5.0","-36.0","69.0","193.0","-343.0","-799.0","90","0"
"19.0","20.0","45.0","71.0","1","1","1","555.0","-187.0","8492.0","5.0","47.0","111.0","198.0","-350.0","-804.0","90","0"
